--2023-01-25 16:42:17--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’

     0K                                                       100% 11.0M=0s

2023-01-25 16:42:18 (11.0 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’

     0K                                                       100% 14.9M=0s

2023-01-25 16:42:19 (14.9 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 454180003 (433M) [application/x-gzip]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz’

     0K .......... .......... .......... .......... ..........  0%  566K 13m3s
 19500K .......... .......... .......... .......... ..........  4% 43.5M 18s
 19550K .......... .......... .......... .......... ..........  4% 36.5M 18s
 19600K .......... .......... .......... .......... ..........  4% 32.3M 18s
 19650K .......... .......... .......... .......... ..........  4% 42.4M 18s
 19700K .......... .......... .......... .......... ..........  4% 36.4M 18s
 19750K .......... .......... .......... .......... ..........  4% 36.3M 17s
 19800K .......... .......... .......... .......... ..........  4% 41.5M 17s
 19850K .......... .......... .......... .......... ..........  4% 42.2M 17s
 19900K .......... .......... .......... .......... ..........  4% 36.5M 17s
 19950K .......... .......... .......... .......... ..........  4% 42.4M 17s
 20000K .......... .......... .......... .......... ..........  4% 28.7M 17s
 20050K .......... .......... .......... .......... ..........  4% 50.8M 17s
 20100K .......... .......... .......... .......... ..........  4% 36.4M 17s
 20150K .......... .......... .......... .......... ..........  4% 35.5M 17s
 20200K .......... .......... .......... .......... ..........  4% 42.4M 17s
 20250K .......... .......... .......... .......... ..........  4% 36.5M 17s
 20300K .......... .......... .......... .......... ..........  4% 42.2M 17s
 20350K .......... .......... .......... .......... ..........  4% 36.4M 17s
 20400K .......... .......... .......... .......... ..........  4% 32.3M 17s
 20450K .......... .......... .......... .......... ..........  4% 36.3M 17s
 20500K .......... .......... .......... .......... ..........  4% 42.4M 17s
 20550K .......... .......... .......... .......... ..........  4% 36.3M 17s
 20600K .......... .......... .......... .......... ..........  4% 1.01M 18s
 20650K .......... .......... .......... .......... ..........  4%  245M 18s
 20700K .......... .......... .......... .......... ..........  4%  247M 18s
 20750K .......... .......... .......... .......... ..........  4%  247M 18s
 20800K .......... .......... .......... .......... ..........  4%  214M 18s
 20850K .......... .......... .......... .......... ..........  4%  249M 18s
 20900K .......... .......... .......... .......... ..........  4%  239M 18s
 20950K .......... .......... .......... .......... ..........  4%  239M 18s
 21000K .......... .......... .......... .......... ..........  4%  219M 18s
 21050K .......... .......... .......... .......... ..........  4%  237M 18s
 21100K .......... .......... .......... .......... ..........  4%  245M 18s
 21150K .......... .......... .......... .......... ..........  4%  240M 18s
 21200K .......... .......... .......... .......... ..........  4%  197M 18s
 21250K .......... .......... .......... .......... ..........  4%  245M 18s
 21300K .......... .......... .......... .......... ..........  4%  237M 18s
 21350K .......... .......... .......... .......... ..........  4%  252M 18s
 21400K .......... .......... .......... .......... ..........  4%  217M 18s
 21450K .......... .......... .......... .......... ..........  4%  239M 17s
 21500K .......... .......... .......... .......... ..........  4%  237M 17s
 21550K .......... .......... .......... .......... ..........  4%  238M 17s
 21600K .......... .......... .......... .......... ..........  4%  199M 17s
 21650K .......... .......... .......... .......... ..........  4%  242M 17s
 21700K .......... .......... .......... .......... ..........  4%  245M 17s
 21750K .......... .......... .......... .......... ..........  4%  236M 17s
 21800K .......... .......... .......... .......... ..........  4%  217M 17s
 21850K .......... .......... .......... .......... ..........  4%  231M 17s
 21900K .......... .......... .......... .......... ..........  4%  243M 17s
 21950K .......... .......... .......... .......... ..........  4%  248M 17s
 22000K .......... .......... .......... .......... ..........  4%  197M 17s
 22050K .......... .......... .......... .......... ..........  4%  248M 17s
 22100K .......... .......... .......... .......... ..........  4%  234M 17s
 22150K .......... .......... .......... .......... ..........  5%  242M 17s
 22200K .......... .......... .......... .......... ..........  5%  217M 17s
 22250K .......... .......... .......... .......... ..........  5%  242M 17s
 22300K .......... .......... .......... .......... ..........  5%  242M 17s
 22350K .......... .......... .......... .......... ..........  5%  251M 17s
 22400K .......... .......... .......... .......... ..........  5%  194M 17s
 22450K .......... .......... .......... .......... ..........  5%  248M 17s
 22500K .......... .......... .......... .......... ..........  5%  239M 17s
 22550K .......... .......... .......... .......... ..........  5%  244M 17s
 22600K .......... .......... .......... .......... ..........  5%  215M 17s
 22650K .......... .......... .......... .......... ..........  5% 1.35M 17s
 22700K .......... .......... .......... .......... ..........  5%  127M 17s
 22750K .......... .......... .......... .......... ..........  5% 67.5M 17s
 22800K .......... .......... .......... .......... ..........  5% 28.6M 17s
 22850K .......... .......... .......... .......... ..........  5% 50.8M 17s
 22900K .......... .......... .......... .......... ..........  5% 36.4M 17s
 22950K .......... .......... .......... .......... ..........  5% 36.8M 17s
 23000K .......... .......... .......... .......... ..........  5% 41.4M 17s
 23050K .......... .......... .......... .......... ..........  5% 36.4M 17s
 23100K .......... .......... .......... .......... ..........  5% 42.3M 17s
 23150K .......... .......... .......... .......... ..........  5% 40.0M 17s
 23200K .......... .......... .......... .......... ..........  5% 33.8M 17s
 23250K .......... .......... .......... .......... ..........  5% 31.9M 17s
 23300K .......... .......... .......... .......... ..........  5% 50.7M 17s
 23350K .......... .......... .......... .......... ..........  5% 36.3M 17s
 23400K .......... .......... .......... .......... ..........  5% 35.7M 17s
 23450K .......... .......... .......... .......... ..........  5% 42.3M 17s
 23500K .......... .......... .......... .......... ..........  5% 42.3M 17s
 23550K .......... .......... .......... .......... ..........  5% 42.5M 17s
 23600K .......... .......... .......... .......... ..........  5% 25.8M 17s
 23650K .......... .......... .......... .......... ..........  5% 36.3M 17s
 23700K .......... .......... .......... .......... ..........  5% 36.3M 17s
 23750K .......... .......... .......... .......... ..........  5% 42.5M 17s
 23800K .......... .......... .......... .......... ..........  5% 41.5M 17s
 23850K .......... .......... .......... .......... ..........  5% 36.3M 17s
 23900K .......... .......... .......... .......... ..........  5% 42.3M 17s
 23950K .......... .......... .......... .......... ..........  5% 42.5M 17s
 24000K .......... .......... .......... .......... ..........  5% 28.7M 17s
 24050K .......... .......... .......... .......... ..........  5% 41.4M 17s
 24100K .......... .......... .......... .......... ..........  5% 4.47M 17s
 24150K .......... .......... .......... .......... ..........  5% 41.4M 17s
 24200K .......... .......... .......... .......... ..........  5% 36.5M 17s
 24250K .......... .......... .......... .......... ..........  5% 41.5M 17s
 24300K .......... .......... .......... .......... ..........  5% 43.1M 17s
 24350K .......... .......... .......... .......... ..........  5% 36.4M 17s
 24400K .......... .......... .......... .......... ..........  5% 32.6M 17s
 24450K .......... .......... .......... .......... ..........  5% 36.3M 17s
 24500K .......... .......... .......... .......... ..........  5% 42.3M 17s
 24550K .......... .......... .......... .......... ..........  5% 35.9M 17s
 24600K .......... .......... .......... .......... ..........  5% 41.6M 17s
 24650K .......... .......... .......... .......... ..........  5% 43.5M 17s
 24700K .......... .......... .......... .......... ..........  5% 36.4M 17s
 24750K .......... .......... .......... .......... ..........  5% 42.4M 17s
 24800K .......... .......... .......... .......... ..........  5% 32.7M 17s
 24850K .......... .......... .......... .......... ..........  5% 31.1M 17s
 24900K .......... .......... .......... .......... ..........  5% 43.6M 17s
 24950K .......... .......... .......... .......... ..........  5% 41.1M 17s
 25000K .......... .......... .......... .......... ..........  5% 42.6M 17s
 25050K .......... .......... .......... .......... ..........  5% 36.9M 17s
 25100K .......... .......... .......... .......... ..........  5% 42.5M 17s
 25150K .......... .......... .......... .......... ..........  5% 42.2M 17s
 25200K .......... .......... .......... .......... ..........  5% 28.9M 17s
 25250K .......... .......... .......... .......... ..........  5% 42.8M 17s
 25300K .......... .......... .......... .......... ..........  5% 41.3M 17s
 25350K .......... .......... .......... .......... ..........  5% 44.1M 17s
 25400K .......... .......... .......... .......... ..........  5% 35.6M 17s
 25450K .......... .......... .......... .......... ..........  5% 36.4M 17s
 25500K .......... .......... .......... .......... ..........  5% 42.4M 17s
 25550K .......... .......... .......... .......... ..........  5% 42.3M 17s
 25600K .......... .......... .......... .......... ..........  5% 29.0M 17s
 25650K .......... .......... .......... .......... ..........  5% 42.3M 17s
 25700K .......... .......... .......... .......... ..........  5% 42.4M 17s
 25750K .......... .......... .......... .......... ..........  5% 36.4M 16s
 25800K .......... .......... .......... .......... ..........  5% 41.3M 16s
 25850K .......... .......... .......... .......... ..........  5% 42.4M 16s
 25900K .......... .......... .......... .......... ..........  5% 36.3M 16s
 25950K .......... .......... .......... .......... ..........  5% 40.2M 16s
 26000K .......... .......... .......... .......... ..........  5% 26.3M 16s
 26050K .......... .......... .......... .......... ..........  5% 43.3M 16s
 26100K .......... .......... .......... .......... ..........  5% 42.3M 16s
 26150K .......... .......... .......... .......... ..........  5% 31.1M 16s
 26200K .......... .......... .......... .......... ..........  5% 30.7M 16s
 26250K .......... .......... .......... .......... ..........  5% 44.9M 16s
 26300K .......... .......... .......... .......... ..........  5% 36.4M 16s
 26350K .......... .......... .......... .......... ..........  5% 42.2M 16s
 26400K .......... .......... .......... .......... ..........  5% 31.8M 16s
 26450K .......... .......... .......... .......... ..........  5% 37.1M 16s
 26500K .......... .......... .......... .......... ..........  5% 41.4M 16s
 26550K .......... .......... .......... .......... ..........  5% 43.3M 16s
 26600K .......... .......... .......... .......... ..........  6% 35.7M 16s
 26650K .......... .......... .......... .......... ..........  6% 42.6M 16s
 26700K .......... .......... .......... .......... ..........  6% 42.2M 16s
 26750K .......... .......... .......... .......... ..........  6% 35.6M 16s
 26800K .......... .......... .......... .......... ..........  6% 33.0M 16s
 26850K .......... .......... .......... .......... ..........  6% 42.4M 16s
 26900K .......... .......... .......... .......... ..........  6% 35.5M 16s
 26950K .......... .......... .......... .......... ..........  6% 36.1M 16s
 27000K .......... .......... .......... .......... ..........  6% 42.6M 16s
 27050K .......... .......... .......... .......... ..........  6% 35.8M 16s
 27100K .......... .......... .......... .......... ..........  6% 42.1M 16s
 27150K .......... .......... .......... .......... ..........  6% 41.3M 16s
 27200K .......... .......... .......... .......... ..........  6% 29.2M 16s
 27250K .......... .......... .......... .......... ..........  6% 42.7M 16s
 27300K .......... .......... .......... .......... ..........  6% 43.2M 16s
 27350K .......... .......... .......... .......... ..........  6% 35.7M 16s
 27400K .......... .......... .......... .......... ..........  6% 40.9M 16s
 27450K .......... .......... .......... .......... ..........  6% 43.9M 16s
 27500K .......... .......... .......... .......... ..........  6% 36.3M 16s
 27550K .......... .......... .......... .......... ..........  6% 42.5M 16s
 27600K .......... .......... .......... .......... ..........  6% 28.2M 16s
 27650K .......... .......... .......... .......... ..........  6% 37.2M 16s
 27700K .......... .......... .......... .......... ..........  6% 41.2M 16s
 27750K .......... .......... .......... .......... ..........  6% 43.6M 16s
 27800K .......... .......... .......... .......... ..........  6% 34.7M 16s
 27850K .......... .......... .......... .......... ..........  6% 43.8M 16s
 27900K .......... .......... .......... .......... ..........  6% 36.3M 16s
 27950K .......... .......... .......... .......... ..........  6% 41.4M 16s
 28000K .......... .......... .......... .......... ..........  6% 28.7M 16s
 28050K .......... .......... .......... .......... ..........  6% 42.2M 16s
 28100K .......... .......... .......... .......... ..........  6% 36.5M 16s
 28150K .......... .......... .......... .......... ..........  6% 43.3M 16s
 28200K .......... .......... .......... .......... ..........  6% 35.5M 16s
 28250K .......... .......... .......... .......... ..........  6% 40.3M 16s
 28300K .......... .......... .......... .......... ..........  6% 44.7M 16s
 28350K .......... .......... .......... .......... ..........  6% 35.7M 16s
 28400K .......... .......... .......... .......... ..........  6% 29.2M 16s
 28450K .......... .......... .......... .......... ..........  6% 41.0M 16s
 28500K .......... .......... .......... .......... ..........  6% 42.9M 16s
 28550K .......... .......... .......... .......... ..........  6% 37.0M 16s
 28600K .......... .......... .......... .......... ..........  6% 40.2M 16s
 28650K .......... .......... .......... .......... ..........  6% 42.6M 16s
 28700K .......... .......... .......... .......... ..........  6% 36.3M 16s
 28750K .......... .......... .......... .......... ..........  6% 44.2M 16s
 28800K .......... .......... .......... .......... ..........  6% 29.0M 16s
 28850K .......... .......... .......... .......... ..........  6% 36.3M 16s
 28900K .......... .......... .......... .......... ..........  6% 41.3M 16s
 28950K .......... .......... .......... .......... ..........  6% 42.2M 16s
 29000K .......... .......... .......... .......... ..........  6% 36.6M 16s
 29050K .......... .......... .......... .......... ..........  6% 41.3M 16s
 29100K .......... .......... .......... .......... ..........  6% 43.5M 16s
 29150K .......... .......... .......... .......... ..........  6% 36.3M 16s
